clade_name	NCBI_tax_id	SRS149181	SRS149075	SRS148817	SRS148784	SRS148196	SRS148159	SRS147766	SRS147346	SRS146764	SRS145497	SRS144714	SRS144506	SRS144362	SRS144297	SRS143991	SRS143876	SRS143780	SRS143598	SRS143417	SRS143342	SRS143181	SRS143148	SRS143070	SRS142781	SRS142712	SRS142599	SRS142542	SRS142505	SRS142503	SRS140645	SRS140513	SRS140492	SRS105082	SRS104400	SRS104197	SRS103987	SRS101433	SRS101376	SRS100021	SRS098881	SRS098827	SRS098717	SRS098655	SRS098514	SRS097958	SRS097920	SRS097889	SRS078665	SRS078419	SRS078242	SRS077849	SRS077753	SRS077641	SRS077589	SRS077552	SRS077502	SRS077454	SRS077392	SRS077294	SRS077231	SRS077194	SRS077127	SRS076929	SRS076876	SRS076756	SRS075984	SRS075878	SRS075773	SRS075341	SRS075078	SRS074964	SRS074670	SRS064973	SRS063518	SRS063489	SRS058070	SRS056273	SRS055533	SRS054352	SRS053649	SRS053573	SRS053356	SRS050026	SRS049896	SRS049402	SRS045739	SRS045528	SRS043667	SRS024663	SRS021219	SRS021153	SRS020622	SRS017916	SRS016438	SRS016437	SRS013639	SRS013638	SRS013098	SRS012969	SRS012849
s__Parabacteroides_goldsteinii	2|976|200643|171549|2005525|375288|328812	0	0	0	0	0	0	0	0	0	0.04863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00692	0	0	0	0	0	0	0.10596	0	0.29894	0.00931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11219	0	0.33247	0	0	0	0	0	0	0	0	0	0	0	0.00039	0.00051	0.19109	0.15086	0	0.01317	0.13214
s__Parabacteroides_gordonii	2|976|200643|171549|2005525|375288|574930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Parabacteroides_johnsonii	2|976|200643|171549|2005525|375288|387661	0	0	0	0	0	0	0	0	0	0.00119	0	0	0	0	0	0.03601	0	0	0	0	0	0	0.00081	0	0	0	0	0	0	0	0	0	0.00194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00336	0	0	0	0	3.69089	0	0	0	0	0	0	0	0	0	0	0	0	0.0024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14832
s__Parabacteroides_merdae	2|976|200643|171549|2005525|375288|46503	2.8405	4.94644	3.00803	2.91886	1.93889	17.1686	0	4.36871	6.16437	3.19428	1.39383	6.2167	0	1.73558	1.91043	3.52639	4.93827	0	0	0	2.73548	4.12612	2.69535	0	0	0	1.08019	0	6.05733	0.02302	8.46812	5.97825	4.37767	4.56762	0	6.67295	8.53522	2.4607	0.00135	0	0	4.15478	7.21598	0	6.00393	2.88991	7.90572	1.01526	3.1061	2.08785	4.43079	0	0.79333	6.34044	1.03501	0	0.96869	1.11321	0.86004	1.13014	0	0	0	8.42722	0.41241	4.02041	0	1.44092	10.14425	0.00122	0.00192	6.13266	0.00042	0	4.08912	22.60333	0.00195	0.0023	12.09172	3.39252	0.00373	6.9718	1.81612	3.42448	6.23246	13.46345	0	0.52961	0.00133	0.00119	0.0012	0.00211	1.71308	5.50631	5.1917	0	0	6.5171	0.89855	0.48471
s__Parabacteroides_sp_CAG_409	2|976|200643|171549|2005525|375288|1262913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27111
s__Tannerella_sp_oral_taxon_HOT_286	2|976|200643|171549|2005525|195950|712710	0	0	0	0	0	0	0	0	0	0	0	0.01304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Capnocytophaga_gingivalis	2|976|117743|200644|49546|1016|1017	0	0	0	0	0	0	0	0	0	0	0	0.00122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00212	0	0	0	0	0	0	0
s__Capnocytophaga_sputigena	2|976|117743|200644|49546|1016|1019	0	0	0	0	0	0	0	0	0	0	0	0.00065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Candidatus_Gastranaerophilales_bacterium	2|1798710||1906119|||2137880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01384	0	0	0	0	0	0	0
s__Gemella_bergeri	2|1239|91061|1385||1378|84136	0	0	0	0	0.01924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Gemella_haemolysans	2|1239|91061|1385||1378|1379	0	0	0	0	0.00046	0	0	0	0.00374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00293	0	0	0	0	0	0	0.00042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00724	0	0	0	0	0	0	0
s__Gemella_morbillorum	2|1239|91061|1385||1378|29391	0	0	0	0	0.01217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Gemella_sanguinis	2|1239|91061|1385||1378|84135	0	0	0	0	0	0	0	0	0	0	0.00054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013	0	0.00055	0	0	0	0	0	0	0	0.00119	0	0	0	0	0	0	0	0	0.00045	0	0.00143	0.00134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00248	0	0	0	0	0	0.00376	0	0	0	0	0.00246	0	0	0	0	0	0.00221	0.00055	0	0.00041	0	0.00032	0	0
s__Staphylococcus_epidermidis	2|1239|91061|1385|90964|1279|1282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06646	0	0	0	0	0	0	0
s__Aerococcus_christensenii	2|1239|91061|186826|186827|1375|87541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Granulicatella_elegans	2|1239|91061|186826|186828|117563|137732	0	0	0	0	0	0	0	0	0.00488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00022	0	0	0	0
s__Enterococcus_faecalis	2|1239|91061|186826|81852|1350|1351	0	0	0	0	0	0.00243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02298	0	0.03911	0	0	0
s__Lactobacillus_crispatus	2|1239|91061|186826|33958|1578|47770	0	0	0	0	0	0	0	0	0.00773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00123	0.08701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00308	0	0	0	0	0	0	0	0.00791	0	0	0	0	0	0	0
s__Lactobacillus_fermentum	2|1239|91061|186826|33958|1578|1613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Lactobacillus_jensenii	2|1239|91061|186826|33958|1578|109790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Lactobacillus_reuteri	2|1239|91061|186826|33958|1578|1598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Lactobacillus_rogosae	2|1239|91061|186826|33958|1578|706562	0.02153	0.00409	0	0.44453	0	0.05718	0	0	0.04886	0.00902	0.01086	0.02267	0.03057	0.02029	0	0	0.03266	0	0.01079	0.11558	0.00081	0.01114	0.06286	0	0	0	0	0	0	0	0	0	0	0	0	0.01415	0	0	0.01855	0.00382	0.0101	0.00268	0.00326	0	0.00127	0.02875	0.02403	0	0	0.00962	0	0.00358	0.0059	0	0	0.0016	0	0	0.00144	0	0	0	0	0	0.11965	0	0	0	0	0	0	0.00488	0	0.01399	0	0	0.00036	0	0	0	0	0	0	0	0	0	0	0.00027	0	0	0	0	0	0	0	0.00225	0	0	0	0
s__Lactobacillus_ruminis	2|1239|91061|186826|33958|1578|1623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04865	0	0	0	0	0	0	0	0	0	0	0.44673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03225	0.27085	0	0	0	0	0	0	0	0	0	0	0	0	0.00251	0	0
s__Lactococcus_lactis	2|1239|91061|186826|1300|1357|1358	0.01996	0	0	0	0	0.00056	0.00054	0.00081	0	0	0.01358	0	0	0	0	0	0.00164	0.00025	0	0	0	0	0.00163	0	0	0	0	0	0	0.02284	0.00053	0	0	0	0	0	0	0	0	0	0	0	0	0.0072	0	0	0.00035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00127	0.06314	0	0.00123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03374	0	0	0	0	0	0	0
s__Lactococcus_piscium	2|1239|91061|186826|1300|1357|1364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Streptococcus_anginosus_group	2|1239|91061|186826|1300|1301|671232	0	0	0	0	0	0	0	0	0	0	0	0	0.0005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Streptococcus_australis	2|1239|91061|186826|1300|1301|113107	0	0	0	0	0	0	0	0	0	0	0.00022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Streptococcus_cristatus	2|1239|91061|186826|1300|1301|45634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Streptococcus_gordonii	2|1239|91061|186826|1300|1301|1302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00015	0	0
s__Streptococcus_infantis	2|1239|91061|186826|1300|1301|68892	0	0	0	0	0	0	0	0	0	0	0.00166	0	0	0	0	0	0	0	0	0	0	0	0	0.00028	0	0.0026	0	0	0	0.01377	0.00251	0	0	0	0	0	0	0.00255	0	0	0	0	0	0.00114	0.00075	0	0	0	0.00208	0	0	0.0054	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00052	0	0	0	0	0	0	0	0.00378	0	0.00102	0.00081	0.00059	0.00581	0	0	0	0	0.00106	0	0	0.0017	0	0	0.00059	0	0	0.00199	0	0	0.00191	0	0	0	0
s__Streptococcus_milleri	2|1239|91061|186826|1300|1301|33040	0	0	0	0	0.0006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Streptococcus_mitis	2|1239|91061|186826|1300|1301|28037	0	0	0	0	0	0.00103	0	0	0.00945	0	0.07216	0.00147	0	0	0	0.00028	0	0	0.00112	0	0	0	0.00032	0.0335	0	0.00016	0	0	0.00254	0.16915	0.00585	0	0	0	0	0.00147	0	0.00678	0	0.00177	0.00179	0.00017	0	0.01418	0.04673	0	0.00424	0	0	0	0	0.0025	0.00065	0	0	0.00521	0	0	0.01372	0.00252	0	0	0.00894	0	0.00099	0.00039	0	0	0	0.00133	0	0	0	0.13604	0	0.00083	0.00016	0	0.02704	0	0	0	0	0.01896	0	0	0.00505	0	0	0	0	0	0.03888	0	0	0.03195	0.02731	0.00613	0	0.00053
s__Streptococcus_oralis	2|1239|91061|186826|1300|1301|1303	0	0	0	0	0	0	0	0	0.00438	0	0.00363	0	0	0	0.00142	0	0	0	0	0.00316	0	0	0	0.00343	0	0	0	0	0	0.03084	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00193	0.01053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01498	0	0	0	0	0	0	0	0	0	0.00167	0	0	0	0	0	0	0	0	0.0529	0	0	0.00136	0.00288	0	0	0
s__Streptococcus_parasanguinis	2|1239|91061|186826|1300|1301|1318	0	0	0	0.00636	0.02941	0.00513	0.00319	0	0.00066	0.00141	0.00605	0.00495	0.002	0	0	0.0058	0.01891	0	0.00078	0.00028	0.00469	0	0.00186	0.08852	0.01677	0.00147	0	0	0.00852	0.03277	0.00327	0.06528	0	0	0.0006	0	0	0.01989	0.00185	0.01028	0.0032	0.02502	0	0.02067	0.00872	0.01175	0.00758	0	0.02175	0.06103	0.04381	0.00576	0.00205	0	0.00016	0.00711	0.00174	0	0.00402	0.00658	0.00163	0	0.01364	0	0.00218	0.01146	0	0.04464	0.00749	0.02019	0	0.00177	0	0.07978	0	0.01695	0.00479	0	0.00086	0.00109	0	0.00057	0	0.01651	0.00585	0.00229	0.00829	0	0	0.00248	0	0.00077	0	0	0	0.01193	0	0.01024	0.02247	0.00561
s__Streptococcus_pasteurianus	2|1239|91061|186826|1300|1301|197614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12531	0	0
s__Streptococcus_pseudopneumoniae	2|1239|91061|186826|1300|1301|257758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Streptococcus_salivarius	2|1239|91061|186826|1300|1301|1304	0.00061	0	0	0.00064	0.01864	0.0012	0	0	0	0.00104	0	0.00544	0	0	0	0.00038	0.00045	0	0	0	0.00048	0.00036	0	0.00611	0.00129	0	0.0016	0	0.00449	0.01347	0.01369	0.00265	0	0	0	0	0.00498	0.01538	0.00223	0.00046	0	0	0	0.00077	0	0.00415	0.00166	0.00388	0.03138	0.02508	0.01873	0.00245	0.00068	0	0	0	0.00221	0.01014	0.00119	0.00035	0.00145	0.00082	0.00466	0	0.00142	0.00601	0.00305	0.02957	0.04224	0.00327	0.00092	0.00256	0.00112	0.00389	0.00147	0.03892	0.00597	0.00094	0.00017	0.00217	0.00188	0.00439	0.0017	0.00446	0.00111	0.00425	0.0073	0.00178	0.00101	0.00272	0.00179	0.00242	0	0.00144	0	0	0	0.00343	0.02152	0.0113
s__Streptococcus_sanguinis	2|1239|91061|186826|1300|1301|1305	0	0	0	0	0.00258	0	0	0	0	0	0.00124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00476	0	0	0	0	0	0	0	0	0	0	0.00198	0	0.00263	0.00052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00035	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00295	0	0	0	0	0	0	0	0	0	0.00311	0	0	0	0	0	0	0	0	0.01156	0	0	0.00167	0	0	0	0
s__Streptococcus_sp_F0442	2|1239|91061|186826|1300|1301|999425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Streptococcus_sp_HMSC070B10	2|1239|91061|186826|1300|1301|1715092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Streptococcus_sp_HMSC071D03	2|1239|91061|186826|1300|1301|1739341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Streptococcus_sp_M334	2|1239|91061|186826|1300|1301|563038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Streptococcus_sp_NLAE_zl_C503	2|1239|91061|186826|1300|1301|1855327	0	0	0	0	0	0	0	0	0	0	0.00135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Streptococcus_thermophilus	2|1239|91061|186826|1300|1301|1308	0.03654	0	0	0	0	0	0	0.00687	0.0014	0	0	0.00317	0	0	0	0.0004	0	0	0	0.01738	0	0	0	0.00244	0	0	0	0	0.00844	0.00557	0	0	0	0.00455	0.00054	0	0	0	0	0	0	0	0	0.01905	0.02	0	0.00188	0	0	0.0029	0.0582	0	0	0	0.00097	0	0	0.01441	0	0	0	0	0	0	0	0	0	0.00187	0.00191	0	0	0	0	0.00458	0	0.05785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Catabacter_hongkongensis	2|1239|186801|186802|424536|270497|270498	0	0	0	0	0.00064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00036	0	0	0	0	0	0	0	0	0	0.00314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02405	0	0	0	0	0	0	0	0	0	0	0	0	0.00199	0	0.01251
s__Christensenella_minuta	2|1239|186801|186802|990719|990721|626937	0	0	0	0	0.00079	0	0	0	0.02974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00354	0	0	0	0	0	0	0	0.00152	0.00025	0	0	0	0	0	0	0.00685	0	0	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04514	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03078	0.02112	0.02545	0	0.00092
s__Butyricicoccus_pullicaecorum	2|1239|186801|186802|31979|580596|501571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Clostridium_bolteae_CAG_59	2|1239|186801|186802|31979|1485|1263064	0	0	0	0	0.02467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01566	0	0	0	0	0	0	0	0	0	0	0	0.02288	0	0	0	0	0	0	0	0	0	0.00338	0	0	0	0	0.00707	0.02852	0	0	0	0.00343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018	0	0	0	0	0	0.04256	0	0	0.00604	0.01461	0	0	0	0	0	0	0	0.00132	0
s__Clostridium_celatum	2|1239|186801|186802|31979|1485|36834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Clostridium_disporicum	2|1239|186801|186802|31979|1485|84024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06746	0	0	0.00059	0	0	0	0	0.08691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
